date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:41:06	242826/242826	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Aug%202024%2008:11:05%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/how-to-create-your-purpose-filled-career-comfortable/	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/how-to-create-your-purpose-filled-career-comfortable/index.html	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:06	7580/7580	---M--	200	added ('OK')	image/webp	etag:%221d9c-66bc508d-4d8f46166beb6256;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/success.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/success.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:07	195215/195215	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Aug%202024%2008:11:06%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/binox-faq/	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/binox-faq/index.html	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:07	9904/9904	---M-Z	200	added ('OK')	text/css	etag:%2226b0-66cf1786-1414b5e0c7ff56d3;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/custom-widget-icon-list.min.css?ver=1724848006	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/custom-widget-icon-list.min588c.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:07	38780/38780	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Aug%202024%2008:11:07%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wcf-template/404-page-template/	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wcf-template/404-page-template/index.html	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:07	197054/197054	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Aug%202024%2008:11:06%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/contact/	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/contact/index.html	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:07	750/750	---M--	200	added ('OK')	image/webp	etag:%222ee-66bc508d-2d119aaa299acdc7;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/hununulu.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/hununulu.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:07	1467/1467	---M--	200	added ('OK')	image/png	etag:%225bb-66bc508d-464b62d3910a9a58;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/step_01.png	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/step_01.png	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:08	1935/1935	---M--	200	added ('OK')	image/png	etag:%2278f-66bc508d-823995c3af44a554;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/step_02.png	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/step_02.png	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:08	794/794	---M--	200	added ('OK')	image/webp	etag:%2231a-66bc508d-225b5d463a4a5982;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/hununulu-2.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/hununulu-2.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:08	1937/1937	---M--	200	added ('OK')	image/png	etag:%22791-66bc508d-b1f809b9aa730979;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/step_03.png	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/step_03.png	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:09	1696/1696	---M--	200	added ('OK')	image/png	etag:%226a0-66bc508d-f1d87eed468c98cf;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/step_04.png	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/step_04.png	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:09	10544/10544	---M--	200	added ('OK')	image/webp	etag:%222930-66bc5099-bbfde8ae8b295103;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/blog-01-300x208.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/blog-01-300x208.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:09	9198/9198	---M--	200	added ('OK')	image/webp	etag:%2223ee-66bc5099-749359d98cc2a0aa;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/blog-02-300x208.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/blog-02-300x208.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:10	1682/1682	---M--	200	added ('OK')	image/png	etag:%22692-66bc7f79-121c304946e00bbd;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/Logo_white.png	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/Logo_white.png	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:10	13230/13230	---M-Z	200	added ('OK')	text/css	etag:%2233ae-66cf1785-af9a89fc98069693;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/post-3080.css?ver=1724848005	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/post-3080744c.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:10	197597/197597	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Aug%202024%2008:11:10%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/category/business/	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/category/business/index.html	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:10	7352/7352	---M-Z	200	added ('OK')	text/css	etag:%221cb8-66cd8aaf-924702a8f66fac79;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/button.css?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/buttonb6a4.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:11	3661/3661	---M-Z	200	added ('OK')	text/css	etag:%22e4d-66cd8aaf-2d9a88c5e9f1cc8d;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/counter.css?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/counterb6a4.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:11	238910/238910	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Aug%202024%2008:11:10%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/how-to-create-your-purpose-filled-career-comfortable-clothes-3/	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/how-to-create-your-purpose-filled-career-comfortable-clothes-3/index.html	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:11	4367/4367	---M-Z	200	added ('OK')	text/css	etag:%22110f-66cf0f9d-aeafa4ce1e0c59c4;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/arolax-essential/assets/css/service-slider.css?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/arolax-essential/assets/css/service-sliderb6a4.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:11	13690/13690	---M-Z	200	added ('OK')	text/css	etag:%22357a-66cd8aaf-fcfadb360ae33ce4;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/posts.css?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/postsb6a4.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:12	43855/43855	---M-Z	200	added ('OK')	text/css	etag:%22ab4f-66cf1786-9f5e91491cb9f532;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/post-3084.css?ver=1724848006	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/post-3084588c.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:12	1702/1702	---M-Z	200	added ('OK')	text/css	etag:%226a6-66cd75b2-28f1109a09288431;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/css/widgets/mailchimp.css?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/css/widgets/mailchimpb6a4.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:12	373/373	---M-Z	200	added ('OK')	text/css	etag:%22175-66cd8aaf-1ba053d9593983c0;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/social-icons.css?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/social-iconsb6a4.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:13	10264/10264	---M-Z	200	added ('OK')	application/x-javascript	etag:%222818-66cf0f9d-f509f4756577867c;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/arolax-essential/assets/js/wcf--global-core.min.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/arolax-essential/assets/js/wcf--global-core.minb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:13	2467/2467	---M-Z	200	added ('OK')	application/x-javascript	etag:%229a3-66cd8aaf-dde77d257b7a8457;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/js/wcf-addons.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/js/wcf-addonsb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:13	71168/71168	---M-Z	200	added ('OK')	application/x-javascript	etag:%2211600-66cd75b2-a92ed6af225000d2;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/lib/gsap.min.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/lib/gsap.minb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:14	12071/12071	---M-Z	200	added ('OK')	application/x-javascript	etag:%222f27-66cd75b2-30ee5c68a63c79aa;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/lib/ScrollSmoother.min.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/lib/ScrollSmoother.minb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:14	3901/3901	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f3d-66cd75b2-95986c65b818c58;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/lib/ScrollToPlugin.min.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/lib/ScrollToPlugin.minb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:14	40607/40607	---M-Z	200	added ('OK')	application/x-javascript	etag:%229e9f-66cd75b2-300bfc4394edaf65;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/lib/ScrollTrigger.min.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/lib/ScrollTrigger.minb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:15	15601/15601	---M-Z	200	added ('OK')	application/x-javascript	etag:%223cf1-66cd75b2-ede1b5dfa122bb44;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/lib/SplitText.min.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/lib/SplitText.minb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:15	20219/20219	---M-Z	200	added ('OK')	application/x-javascript	etag:%224efb-66cd75b2-c4283fb3de99cb9d;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/lib/jquery.magnific-popup.min.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/lib/jquery.magnific-popup.minb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:15	89048/89048	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215bd8-66cd75b2-7417fd0132082918;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/lib/mixitup.min.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/lib/mixitup.minb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:15	12024/12024	---M-Z	200	added ('OK')	application/x-javascript	etag:%222ef8-66cd75b2-45bf3e5f0f7535ab;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/js/wcf-addons-ex.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/js/wcf-addons-exb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:16	26261/26261	---M-Z	200	added ('OK')	application/x-javascript	etag:%226695-66cd75cd-329d11c327a6ea06;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/wcf-addons-pro/assets/js/wcf-addons-pro.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/wcf-addons-pro/assets/js/wcf-addons-prob6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:16	22382/22382	---M-Z	200	added ('OK')	application/x-javascript	etag:%22576e-66cdbb13-f1daa6c72421aa92;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/js/bootstrap.bundle.min.js?ver=2	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/js/bootstrap.bundle.min77ae.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:16	4880/4880	---M-Z	200	added ('OK')	application/x-javascript	etag:%221310-66cf0f9d-1397fb4eb624703f;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/arolax-essential/assets/js/jquery.meanmenu.min.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/arolax-essential/assets/js/jquery.meanmenu.minb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:17	6762/6762	---M-Z	200	added ('OK')	application/x-javascript	etag:%221a6a-66cdbb13-40925c9365f897fb;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/js/script.js?ver=2	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/js/script77ae.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:17	2604/2604	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a2c-66cd8aaf-db7198e04a2fdbfb;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/js/widgets/nav-menu.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/js/widgets/nav-menub6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:17	1801/1801	---M-Z	200	added ('OK')	application/x-javascript	etag:%22709-66b1a0cd-4e5a9641f56bd917;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:18	513/513	---M-Z	200	added ('OK')	application/x-javascript	etag:%22201-66cd8aaf-85b5e808799a663c;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/js/widgets/counter.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/js/widgets/counterb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:18	764/764	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fc-66cf0f9d-546b95a606b73b58;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/arolax-essential/assets//js/widgets/service-slider.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/arolax-essential/assets/js/widgets/service-sliderb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:18	799/799	---M-Z	200	added ('OK')	application/x-javascript	etag:%2231f-66cd75b2-63cf9bacd4683f23;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/js/mailchimp.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/extension-for-animation-addons/assets/js/mailchimpb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:19	4997/4997	---M-Z	200	added ('OK')	application/x-javascript	etag:%221385-66b1a0cd-6081321a47c9ffce;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.23.4	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/elementor/assets/js/webpack.runtime.mind5d5.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:19	73568/73568	---M-Z	200	added ('OK')	application/x-javascript	etag:%2211f60-66b1a0cd-a2e8064de1d8d764;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.23.4	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/elementor/assets/js/frontend-modules.mind5d5.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:19	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-66b1a0cd-5faa672ef23f34aa;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:20	21464/21464	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253d8-66a1d636-266fb38341f9f1d2;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-includes/js/jquery/ui/core.minb37e.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:20	40249/40249	---M-Z	200	added ('OK')	application/x-javascript	etag:%229d39-66b1a0cd-4f16981f7ce44856;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.23.4	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/elementor/assets/js/frontend.mind5d5.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/)
13:41:21	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/imgs/writer/go-top.png	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/imgs/writer/go-top.png	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/css/master.css?ver=2)
13:41:21	140628/140628	---M--	200	added ('OK')	image/webp	etag:%2222554-66cdbb13-371994b595403fb2;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/imgs/default-blog/bcrumb-bg.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/imgs/default-blog/bcrumb-bg.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/css/master.css?ver=2)
13:41:21	21872/21872	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225570-66cdbb13-e07b062a74388206;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/fonts/icomoon.eot?nh9vrv	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/fonts/icomoon37f3.eot	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/css/custom-icons.min.css?ver=2)
13:41:22	21708/21708	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2254cc-66cdbb13-d9c072f6003ca541;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/fonts/icomoon.ttf?nh9vrv	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/fonts/icomoon37f3.ttf	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/css/custom-icons.min.css?ver=2)
13:41:22	21784/21784	---M--	200	added ('OK')	application/font-woff	etag:%225518-66cdbb13-48dcf1aa95ff4f9b;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/fonts/icomoon.woff?nh9vrv	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/fonts/icomoon37f3.woff	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/css/custom-icons.min.css?ver=2)
13:41:22	33505/33505	---M-Z	200	added ('OK')	image/svg+xml	etag:%2282e1-66cdbb13-efb950533fc4dacd;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/fonts/icomoon.svg?nh9vrv	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/fonts/icomoon37f3.svg	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/themes/arolax/assets/css/custom-icons.min.css?ver=2)
13:41:23	67768/67768	---M--	200	added ('OK')	application/x-font-woff	etag:%22108b8-66cf0f9d-571aa6bd70ad895f;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/arolax-essential/assets/fonts/hk/hkgrotesk-Regular.otf	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/arolax-essential/assets/fonts/hk/hkgrotesk-Regular.otf	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:23	69948/69948	---M--	200	added ('OK')	application/x-font-woff	etag:%221113c-66cf0f9d-8845d4c75129c5a1;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/arolax-essential/assets/fonts/hk/hkgrotesk-SemiBold.otf	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/arolax-essential/assets/fonts/hk/hkgrotesk-SemiBold.otf	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:23	68144/68144	---M--	200	added ('OK')	application/x-font-woff	etag:%2210a30-66cf0f9d-898a911d0ca396;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/arolax-essential/assets/fonts/hk/hkgrotesk-Bold.otf	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/arolax-essential/assets/fonts/hk/hkgrotesk-Bold.otf	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:24	77595/77595	---M-Z	200	added ('OK')	text/css	etag:%2212f1b-66cf2125-1e4c3677b39f278d;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/post-2434.css?ver=1724850469	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/post-2434f055.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
